"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o14329513","2017-02-14","09:56","","","41","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14327698","2017-02-14","08:11","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14324552","2017-02-14","00:11","","","22","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14323950","2017-02-13","22:07","","","82","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14322880","2017-02-13","20:12","","","112","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14320983","2017-02-13","18:02","","","112","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14318521","2017-02-13","16:02","","","131","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14315547","2017-02-13","14:12","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14312043","2017-02-13","12:09","","","155","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14296314","2017-02-11","20:24","35","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14295943","2017-02-11","18:15","","","58","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14295156","2017-02-11","16:06","","","60","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14294315","2017-02-11","14:12","","","59","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14293725","2017-02-11","12:49","","","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14292745","2017-02-11","10:01","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14291863","2017-02-10","20:06","","","17","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14291273","2017-02-10","17:57","","","70","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14289432","2017-02-10","15:45","","71","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14287434","2017-02-10","14:08","","60","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14285170","2017-02-10","12:23","","","115","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14282392","2017-02-10","10:19","","","56","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14280475","2017-02-10","08:13","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14278394","2017-02-09","23:59","","","10","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14277988","2017-02-09","22:10","","28","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14277199","2017-02-09","20:19","","","37","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14275796","2017-02-09","18:09","","","46","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14274509","2017-02-09","16:38","","","40.","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14271044","2017-02-09","13:58","","","36","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14268420","2017-02-09","12:15","","","9","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14261325","2017-02-09","00:12","","","12","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14260595","2017-02-08","22:09","","","78","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14258491","2017-02-08","20:05","","","75","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14256520","2017-02-08","18:00","","","92","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14253101","2017-02-08","16:12","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14249615","2017-02-08","14:02","","","146","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14240886","2017-02-08","08:10","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14238680","2017-02-08","00:10","","","19","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14238055","2017-02-07","22:03","","","68","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14237351","2017-02-07","20:10","","","117","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14235315","2017-02-07","18:10","","","76","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14229322","2017-02-07","14:04","","","104","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14223104","2017-02-07","10:23","","","49","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14221073","2017-02-07","08:53","","","3","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14217573","2017-02-07","00:04","","","31","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14216581","2017-02-06","22:12","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14215338","2017-02-06","20:00","","","106","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14212758","2017-02-06","18:10","","","131","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14210009","2017-02-06","16:08","","","123","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14206551","2017-02-06","14:03","","","147","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14203889","2017-02-06","12:30","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14197032","2017-02-06","08:05","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14194512","2017-02-06","00:10","","","8","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14194005","2017-02-05","21:56","","","44","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14193481","2017-02-05","20:07","","","47","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14192742","2017-02-05","17:58","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14190955","2017-02-05","14:11","","","112","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14190357","2017-02-05","12:15","","","41","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14189217","2017-02-04","20:12","31","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14188192","2017-02-04","16:18","87","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14187168","2017-02-04","14:05","","","45","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14186322","2017-02-04","12:08","","","27","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14185601","2017-02-04","10:02","","","1","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14183705","2017-02-03","19:59","","","20","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14182952","2017-02-03","18:01","","","56","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14181313","2017-02-03","16:02","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14179112","2017-02-03","14:09","","52","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14173608","2017-02-03","10:00","","","59","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14171901","2017-02-03","08:11","","","3","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14169978","2017-02-03","00:23","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14169454","2017-02-02","21:59","","42","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14168471","2017-02-02","20:10","","","76","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14166852","2017-02-02","18:15","","","128","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14168387","2017-02-02","16:00","","","126","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14160357","2017-02-02","13:53","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14156802","2017-02-02","11:57","","","108","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14153863","2017-02-02","10:21","","","43","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14153524","2017-02-02","10:10","","","66","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14151324","2017-02-02","08:14","","","12","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14148719","2017-02-02","00:06","","","29","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14147123","2017-02-01","20:04","","","125","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14145146","2017-02-01","17:55","","","109","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14142485","2017-02-01","15:59","","","133","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14139199","2017-02-01","14:01","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14129298","2017-02-01","08:12","","","3","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14127040","2017-02-01","00:10","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14126418","2017-01-31","22:10","","","73","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14125675","2017-01-31","20:43","","","72","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14123474","2017-01-31","18:10","","","78","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14120853","2017-01-31","16:10","","","163","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14118239","2017-01-31","14:32","","","124","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
