"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o18007746","2017-10-19","11:57","","","63","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o18005296","2017-10-19","10:07","","","28","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o18003031","2017-10-19","00:07","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o18002305","2017-10-18","22:11","","","69","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o18000731","2017-10-18","20:03","","","57","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17998682","2017-10-18","18:11","","","53","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17995778","2017-10-18","16:08","","","70","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17992490","2017-10-18","14:10","","","56","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17988663","2017-10-18","11:54","","","57","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17986117","2017-10-18","10:04","","","22<br />","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17983811","2017-10-18","00:02","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17982939","2017-10-17","21:56","","","54","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17981647","2017-10-17","20:05","","","87","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17979687","2017-10-17","18:08","","","58","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17977030","2017-10-17","16:18","","63","63","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17973178","2017-10-17","13:55","","","49","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17966924","2017-10-17","09:54","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17965962","2017-10-17","08:15","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17964826","2017-10-17","00:01","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17964178","2017-10-16","22:17","","63","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17962692","2017-10-16","20:16","","","70","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17960834","2017-10-16","18:16","","62","62","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17957946","2017-10-16","16:08","72","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17953955","2017-10-16","13:53","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17950915","2017-10-16","12:06","","","61","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17921442","2017-10-16","10:05","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17845804","2017-10-16","08:10","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17844939","2017-10-16","00:08","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17844320","2017-10-15","22:09","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17843374","2017-10-15","20:06","","","65","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17842430","2017-10-15","18:09","","","69","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17841244","2017-10-15","16:01","","88","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17840359","2017-10-15","14:11","","52","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17838905","2017-10-14","20:17","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17838634","2017-10-14","18:13","","","40","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17837334","2017-10-14","14:19","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17836446","2017-10-14","11:57","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17835555","2017-10-13","20:08","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17835027","2017-10-13","18:11","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17831228","2017-10-13","14:00","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17828896","2017-10-13","11:55","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17826922","2017-10-13","09:56","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17825952","2017-10-13","08:20","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17825224","2017-10-13","00:03","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17824534","2017-10-12","22:09","","","48","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17823545","2017-10-12","20:16","","","82","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17821833","2017-10-12","18:13","","","48","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17819237","2017-10-12","16:03","","","52","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17815927","2017-10-12","13:53","","","40","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17812950","2017-10-12","11:55","","","42","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17810256","2017-10-12","09:52","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17809312","2017-10-12","08:21","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17807938","2017-10-12","00:06","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17807251","2017-10-11","22:09","","","48","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17805755","2017-10-11","20:00","","","47","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17804033","2017-10-11","18:15","","","65","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17800803","2017-10-11","15:55","","","63","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17797818","2017-10-11","14:10","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17794162","2017-10-11","11:58","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17791196","2017-10-11","09:54","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17790031","2017-10-11","08:14","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17788885","2017-10-11","00:07","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o17788087","2017-10-10","22:05","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
